SIC CA,0213,DIVISION A. AGRICULTURAL AND RELATED SERVICE INDUSTRIES,02 SERVICE INDUSTRIES INCIDENTAL TO AGRICULTURE,021 SERVICES INCIDENTAL TO LIVESTOCK AND ANIMAL SPECIALTIES,POULTRY SERVICES,,
SIC CA,0219,DIVISION A. AGRICULTURAL AND RELATED SERVICE INDUSTRIES,02 SERVICE INDUSTRIES INCIDENTAL TO AGRICULTURE,021 SERVICES INCIDENTAL TO LIVESTOCK AND ANIMAL SPECIALTIES,OTHER SERVICES INCIDENTAL TO LIVESTOCK AND ANIMAL SPECIALTIES,,
SIC CA,0221,DIVISION A. AGRICULTURAL AND RELATED SERVICE INDUSTRIES,02 SERVICE INDUSTRIES INCIDENTAL TO AGRICULTURE,022 SERVICES INCIDENTAL TO AGRICULTURAL CROPS,SOIL PREPARATION PLANTING AND CULTIVATING SERVICES,,
SIC CA,0222,DIVISION A. AGRICULTURAL AND RELATED SERVICE INDUSTRIES,02 SERVICE INDUSTRIES INCIDENTAL TO AGRICULTURE,022 SERVICES INCIDENTAL TO AGRICULTURAL CROPS,CROP DUSTING AND SPRAYING SERVICES,,
SIC CA,0223,DIVISION A. AGRICULTURAL AND RELATED SERVICE INDUSTRIES,02 SERVICE INDUSTRIES INCIDENTAL TO AGRICULTURE,022 SERVICES INCIDENTAL TO AGRICULTURAL CROPS,HARVESTING BALING AND THRESHING SERVICES,,
SIC CA,0229,DIVISION A. AGRICULTURAL AND RELATED SERVICE INDUSTRIES,02 SERVICE INDUSTRIES INCIDENTAL TO AGRICULTURE,022 SERVICES INCIDENTAL TO AGRICULTURAL CROPS,OTHER SERVICES INCIDENTAL TO AGRICULTURAL CROPS,,
SIC CA,0231,DIVISION A. AGRICULTURAL AND RELATED SERVICE INDUSTRIES,02 SERVICE INDUSTRIES INCIDENTAL TO AGRICULTURE,023 OTHER SERVICES INCIDENTAL TO AGRICULTURE,AGRICULTURAL MANAGEMENT AND CONSULTING SERVICES,,
SIC CA,0239,DIVISION A. AGRICULTURAL AND RELATED SERVICE INDUSTRIES,02 SERVICE INDUSTRIES INCIDENTAL TO AGRICULTURE,023 OTHER SERVICES INCIDENTAL TO AGRICULTURE,OTHER SERVICES INCIDENTAL TO AGRICULTURE N.E.C.,,
SIC CA,0311,DIVISION B. FISHING AND TRAPPING INDUSTRIES,03 FISHING AND TRAPPING INDUSTRIES,031 FISHING INDUSTRIES,SALT WATER FISHING INDUSTRY,,
SIC CA,0312,DIVISION B. FISHING AND TRAPPING INDUSTRIES,03 FISHING AND TRAPPING INDUSTRIES,031 FISHING INDUSTRIES,INLAND FISHING INDUSTRY,,
SIC CA,0321,DIVISION B. FISHING AND TRAPPING INDUSTRIES,03 FISHING AND TRAPPING INDUSTRIES,032 SERVICES INCIDENTAL TO FISHING,SERVICES INCIDENTAL TO FISHING,,
SIC CA,0331,DIVISION B. FISHING AND TRAPPING INDUSTRIES,03 FISHING AND TRAPPING INDUSTRIES,033 TRAPPING,FURS AND SKINS WILD,,
SIC CA,0339,DIVISION B. FISHING AND TRAPPING INDUSTRIES,03 FISHING AND TRAPPING INDUSTRIES,033 TRAPPING,OTHER TRAPPING,,
SIC CA,0411,DIVISION C. LOGGING AND FORESTRY INDUSTRIES,04 LOGGING INDUSTRY,041 LOGGING INDUSTRY,LOGGING INDUSTRY,,
SIC CA,0412,DIVISION C. LOGGING AND FORESTRY INDUSTRIES,04 LOGGING INDUSTRY,041 LOGGING INDUSTRY,LOGGING CONTRACTORS,,
SIC CA,0511,DIVISION C. LOGGING AND FORESTRY INDUSTRIES,05 FORESTRY SERVICES INDUSTRY,051 FORESTRY SERVICES INDUSTRY,FORESTRY SERVICES INDUSTRY,,
SIC CA,0611,DIVISION D. MINING (INCLUDING MILLING) QUARRYING AND OIL WELL INDUSTRIES,06 MINING INDUSTRIES,061 METAL MINES,GOLD MINES,,
SIC CA,0612,DIVISION D. MINING (INCLUDING MILLING) QUARRYING AND OIL WELL INDUSTRIES,06 MINING INDUSTRIES,061 METAL MINES,COPPER AND COPPER-ZINC MINES,,
SIC CA,0613,DIVISION D. MINING (INCLUDING MILLING) QUARRYING AND OIL WELL INDUSTRIES,06 MINING INDUSTRIES,061 METAL MINES,NICKEL-COPPER MINES,,
SIC CA,0614,DIVISION D. MINING (INCLUDING MILLING) QUARRYING AND OIL WELL INDUSTRIES,06 MINING INDUSTRIES,061 METAL MINES,SILVER-LEAD-ZINC MINES,,
SIC CA,0615,DIVISION D. MINING (INCLUDING MILLING) QUARRYING AND OIL WELL INDUSTRIES,06 MINING INDUSTRIES,061 METAL MINES,MOLYBDENUM MINES,,
SIC CA,0616,DIVISION D. MINING (INCLUDING MILLING) QUARRYING AND OIL WELL INDUSTRIES,06 MINING INDUSTRIES,061 METAL MINES,URANIUM MINES,,
SIC CA,0617,DIVISION D. MINING (INCLUDING MILLING) QUARRYING AND OIL WELL INDUSTRIES,06 MINING INDUSTRIES,061 METAL MINES,IRON MINES,,
SIC CA,0619,DIVISION D. MINING (INCLUDING MILLING) QUARRYING AND OIL WELL INDUSTRIES,06 MINING INDUSTRIES,061 METAL MINES,OTHER METAL MINES,,
SIC CA,0621,DIVISION D. MINING (INCLUDING MILLING) QUARRYING AND OIL WELL INDUSTRIES,06 MINING INDUSTRIES,062 NON-METAL MINES (EXCEPT COAL),ASBESTOS MINES,,
SIC CA,0622,DIVISION D. MINING (INCLUDING MILLING) QUARRYING AND OIL WELL INDUSTRIES,06 MINING INDUSTRIES,062 NON-METAL MINES (EXCEPT COAL),PEAT INDUSTRY,,
SIC CA,0623,DIVISION D. MINING (INCLUDING MILLING) QUARRYING AND OIL WELL INDUSTRIES,06 MINING INDUSTRIES,062 NON-METAL MINES (EXCEPT COAL),GYPSUM MINES,,
SIC CA,0624,DIVISION D. MINING (INCLUDING MILLING) QUARRYING AND OIL WELL INDUSTRIES,06 MINING INDUSTRIES,062 NON-METAL MINES (EXCEPT COAL),POTASH MINES,,
SIC CA,0625,DIVISION D. MINING (INCLUDING MILLING) QUARRYING AND OIL WELL INDUSTRIES,06 MINING INDUSTRIES,062 NON-METAL MINES (EXCEPT COAL),SALT MINES,,
SIC CA,0629,DIVISION D. MINING (INCLUDING MILLING) QUARRYING AND OIL WELL INDUSTRIES,06 MINING INDUSTRIES,062 NON-METAL MINES (EXCEPT COAL),OTHER NON-METAL MINES (EXCEPT COAL),,
SIC CA,0631,DIVISION D. MINING (INCLUDING MILLING) QUARRYING AND OIL WELL INDUSTRIES,06 MINING INDUSTRIES,063  COAL MINES,BITUMINOUS COAL MINES,,
SIC CA,0632,DIVISION D. MINING (INCLUDING MILLING) QUARRYING AND OIL WELL INDUSTRIES,06 MINING INDUSTRIES,063  COAL MINES,SUBBITUMINOUS COAL MINES,,
SIC CA,0633,DIVISION D. MINING (INCLUDING MILLING) QUARRYING AND OIL WELL INDUSTRIES,06 MINING INDUSTRIES,063  COAL MINES,LIGNITE MINES,,
SIC CA,0711,DIVISION D. MINING (INCLUDING MILLING) QUARRYING AND OIL WELL INDUSTRIES,07  CRUDE PETROLEUM AND NATURAL GAS INDUSTRIES,071  CRUDE PETROLEUM AND NATURAL GAS INDUSTRIES,CONVENTIONAL CRUDE OIL AND NATURAL GAS INDUSTRY,,
SIC CA,0712,DIVISION D. MINING (INCLUDING MILLING) QUARRYING AND OIL WELL INDUSTRIES,07  CRUDE PETROLEUM AND NATURAL GAS INDUSTRIES,071  CRUDE PETROLEUM AND NATURAL GAS INDUSTRIES,NON-CONVENTIONAL CRUDE OIL INDUSTRY,,
SIC CA,0811,DIVISION D. MINING (INCLUDING MILLING) QUARRYING AND OIL WELL INDUSTRIES,08  QUARRY AND SAND PIT INDUSTRIES,081  STONE QUARRIES,GRANITE QUARRIES,,
SIC CA,0812,DIVISION D. MINING (INCLUDING MILLING) QUARRYING AND OIL WELL INDUSTRIES,08  QUARRY AND SAND PIT INDUSTRIES,081  STONE QUARRIES,LIMESTONE QUARRIES,,
SIC CA,0813,DIVISION D. MINING (INCLUDING MILLING) QUARRYING AND OIL WELL INDUSTRIES,08  QUARRY AND SAND PIT INDUSTRIES,081  STONE QUARRIES,MARBLE QUARRIES,,
SIC CA,0814,DIVISION D. MINING (INCLUDING MILLING) QUARRYING AND OIL WELL INDUSTRIES,08  QUARRY AND SAND PIT INDUSTRIES,081  STONE QUARRIES,SANDSTONE QUARRIES,,
SIC CA,0815,DIVISION D. MINING (INCLUDING MILLING) QUARRYING AND OIL WELL INDUSTRIES,08  QUARRY AND SAND PIT INDUSTRIES,081  STONE QUARRIES,SHALE QUARRIES,,
SIC CA,0821,DIVISION D. MINING (INCLUDING MILLING) QUARRYING AND OIL WELL INDUSTRIES,08  QUARRY AND SAND PIT INDUSTRIES,082  SAND AND GRAVEL PITS,SAND AND GRAVEL PITS,,
SIC CA,0911,DIVISION D. MINING (INCLUDING MILLING) QUARRYING AND OIL WELL INDUSTRIES,09  SERVICE INDUSTRIES INCIDENTAL TO MINERAL EXTRACTION,091  SERVICE INDUSTRIES INCIDENTAL TO CRUDE PETROLEUM AND NATURAL GAS,CONTRACT DRILLING OIL AND GAS INDUSTRY,,
SIC CA,0919,DIVISION D. MINING (INCLUDING MILLING) QUARRYING AND OIL WELL INDUSTRIES,09  SERVICE INDUSTRIES INCIDENTAL TO MINERAL EXTRACTION,091  SERVICE INDUSTRIES INCIDENTAL TO CRUDE PETROLEUM AND NATURAL GAS,OTHER SERVICE INDUSTRIES INCIDENTAL TO CRUDE PETROLEUM AND NATURAL GAS,,
SIC CA,0921,DIVISION D. MINING (INCLUDING MILLING) QUARRYING AND OIL WELL INDUSTRIES,09  SERVICE INDUSTRIES INCIDENTAL TO MINERAL EXTRACTION,092  SERVICE INDUSTRIES INCIDENTAL TO MINING,CONTRACT DRILLING INDUSTRY (EXCEPT OIL AND GAS),,
SIC CA,0929,DIVISION D. MINING (INCLUDING MILLING) QUARRYING AND OIL WELL INDUSTRIES,09  SERVICE INDUSTRIES INCIDENTAL TO MINERAL EXTRACTION,092  SERVICE INDUSTRIES INCIDENTAL TO MINING,OTHER SERVICE INDUSTRIES INCIDENTAL TO MINING,,
SIC CA,1011,DIVISION E. MANUFACTURING INDUSTRIES,10  FOOD INDUSTRIES,101  MEAT AND POULTRY PRODUCTS INDUSTRIES,MEAT AND MEAT PRODUCTS (EXCEPT POULTRY),,
SIC CA,1012,DIVISION E. MANUFACTURING INDUSTRIES,10  FOOD INDUSTRIES,101  MEAT AND POULTRY PRODUCTS INDUSTRIES,POULTRY PRODUCTS INDUSTRY,,
SIC CA,1021,DIVISION E. MANUFACTURING INDUSTRIES,10  FOOD INDUSTRIES,102  FISH PRODUCTS INDUSTRY,FISH PRODUCTS INDUSTRY,,
SIC CA,1031,DIVISION E. MANUFACTURING INDUSTRIES,10  FOOD INDUSTRIES,103  FRUIT AND VEGETABLE INDUSTRIES,CANNED AND PRESERVED FRUIT AND VEGETABLE INDUSTRY,,
SIC CA,1032,DIVISION E. MANUFACTURING INDUSTRIES,10  FOOD INDUSTRIES,103  FRUIT AND VEGETABLE INDUSTRIES,FROZEN FRUIT AND VEGETABLE INDUSTRY,,
SIC CA,1041,DIVISION E. MANUFACTURING INDUSTRIES,10  FOOD INDUSTRIES,104  DAIRY PRODUCTS INDUSTRIES,FLUID MILK INDUSTRY,,
SIC CA,1049,DIVISION E. MANUFACTURING INDUSTRIES,10  FOOD INDUSTRIES,104  DAIRY PRODUCTS INDUSTRIES,OTHER DAIRY PRODUCTS INDUSTRIES,,
SIC CA,1051,DIVISION E. MANUFACTURING INDUSTRIES,10  FOOD INDUSTRIES,105  FLOUR PREPARED CEREAL FOOD AND FEED INDUSTRIES,CEREAL GRAIN FLOUR INDUSTRY,,
SIC CA,1052,DIVISION E. MANUFACTURING INDUSTRIES,10  FOOD INDUSTRIES,105  FLOUR PREPARED CEREAL FOOD AND FEED INDUSTRIES,PREPARED FLOUR MIXES AND PREPARED CEREAL FOODS INDUSTRY,,
SIC CA,1053,DIVISION E. MANUFACTURING INDUSTRIES,10  FOOD INDUSTRIES,105  FLOUR PREPARED CEREAL FOOD AND FEED INDUSTRIES,FEED INDUSTRY,,
SIC CA,1061,DIVISION E. MANUFACTURING INDUSTRIES,10  FOOD INDUSTRIES,106  VEGETABLE OIL MILLS (EXCEPT CORN OIL),VEGETABLE OIL MILLS (EXCEPT CORN OIL),,
SIC CA,1071,DIVISION E. MANUFACTURING INDUSTRIES,10  FOOD INDUSTRIES,107  BAKERY PRODUCTS INDUSTRIES,BISCUIT INDUSTRY,,
SIC CA,1072,DIVISION E. MANUFACTURING INDUSTRIES,10  FOOD INDUSTRIES,107  BAKERY PRODUCTS INDUSTRIES,BREAD AND OTHER BAKERY PRODUCTS INDUSTRY,,
SIC CA,1081,DIVISION E. MANUFACTURING INDUSTRIES,10  FOOD INDUSTRIES,108  SUGAR AND SUGAR CONFECTIONERY INDUSTRIES,CANE AND BEET SUGAR INDUSTRY,,
SIC CA,1082,DIVISION E. MANUFACTURING INDUSTRIES,10  FOOD INDUSTRIES,108  SUGAR AND SUGAR CONFECTIONERY INDUSTRIES,CHEWING GUM INDUSTRY,,
SIC CA,1083,DIVISION E. MANUFACTURING INDUSTRIES,10  FOOD INDUSTRIES,108  SUGAR AND SUGAR CONFECTIONERY INDUSTRIES,SUGAR AND CHOCOLATE CONFECTIONERY INDUSTRY,,
SIC CA,1091,DIVISION E. MANUFACTURING INDUSTRIES,10  FOOD INDUSTRIES,109  OTHER FOOD PRODUCTS INDUSTRIES,TEA AND COFFEE INDUSTRY,,
SIC CA,1092,DIVISION E. MANUFACTURING INDUSTRIES,10  FOOD INDUSTRIES,109  OTHER FOOD PRODUCTS INDUSTRIES,DRY PASTA PRODUCTS INDUSTRY,,
SIC CA,1093,DIVISION E. MANUFACTURING INDUSTRIES,10  FOOD INDUSTRIES,109  OTHER FOOD PRODUCTS INDUSTRIES,POTATO CHIP PRETZEL AND POPCORN INDUSTRY,,
SIC CA,1094,DIVISION E. MANUFACTURING INDUSTRIES,10  FOOD INDUSTRIES,109  OTHER FOOD PRODUCTS INDUSTRIES,MALT AND MALT FLOUR INDUSTRY,,
SIC CA,1099,DIVISION E. MANUFACTURING INDUSTRIES,10  FOOD INDUSTRIES,109  OTHER FOOD PRODUCTS INDUSTRIES,OTHER FOOD PRODUCTS INDUSTRIES N.E.C.,,
SIC CA,1111,DIVISION E. MANUFACTURING INDUSTRIES,11  BEVERAGE INDUSTRIES,111 SOFT DRINK INDUSTRY,SOFT DRINK INDUSTRY,,
SIC CA,1121,DIVISION E. MANUFACTURING INDUSTRIES,11  BEVERAGE INDUSTRIES,112 DISTILLERY PRODUCTS INDUSTRY,DISTILLERY PRODUCTS INDUSTRY,,
SIC CA,1131,DIVISION E. MANUFACTURING INDUSTRIES,11  BEVERAGE INDUSTRIES,113 BREWERY PRODUCTS INDUSTRY,BREWERY PRODUCTS INDUSTRY,,
SIC CA,1141,DIVISION E. MANUFACTURING INDUSTRIES,11  BEVERAGE INDUSTRIES,114  WINE INDUSTRY,WINE INDUSTRY,,
SIC CA,1211,DIVISION E. MANUFACTURING INDUSTRIES,12  TOBACCO PRODUCTS INDUSTRIES,121  LEAF TOBACCO INDUSTRY,LEAF TOBACCO INDUSTRY,,
SIC CA,1221,DIVISION E. MANUFACTURING INDUSTRIES,12  TOBACCO PRODUCTS INDUSTRIES,122  TOBACCO PRODUCTS INDUSTRY,TOBACCO PRODUCTS INDUSTRY,,
SIC CA,1511,DIVISION E. MANUFACTURING INDUSTRIES,15  RUBBER PRODUCTS INDUSTRIES,151  TIRE AND TUBE INDUSTRY,TIRE AND TUBE INDUSTRY,,
SIC CA,1521,DIVISION E. MANUFACTURING INDUSTRIES,15  RUBBER PRODUCTS INDUSTRIES,152  RUBBER HOSE AND BELTING INDUSTRY,RUBBER HOSE AND BELTING INDUSTRY,,
SIC CA,1599,DIVISION E. MANUFACTURING INDUSTRIES,15  RUBBER PRODUCTS INDUSTRIES,159  OTHER RUBBER PRODUCTS INDUSTRIES,OTHER RUBBER PRODUCTS INDUSTRIES,,
SIC CA,1611,DIVISION E. MANUFACTURING INDUSTRIES,16  PLASTIC PRODUCTS INDUSTRIES,161 FOAMED AND EXPANDED PLASTIC PRODUCTS INDUSTRY,FOAMED AND EXPANDED PLASTIC PRODUCTS INDUSTRY,,
SIC CA,1621,DIVISION E. MANUFACTURING INDUSTRIES,16  PLASTIC PRODUCTS INDUSTRIES,162 PLASTIC PIPE AND PIPE FITTINGS INDUSTRY,PLASTIC PIPE AND PIPE FITTINGS INDUSTRY,,
SIC CA,1631,DIVISION E. MANUFACTURING INDUSTRIES,16  PLASTIC PRODUCTS INDUSTRIES,163 PLASTIC FILM AND SHEETING INDUSTRY,PLASTIC FILM AND SHEETING INDUSTRY,,
SIC CA,1691,DIVISION E. MANUFACTURING INDUSTRIES,16  PLASTIC PRODUCTS INDUSTRIES,169 OTHER PLASTIC PRODUCTS INDUSTRIES,PLASTIC BAG INDUSTRY,,
SIC CA,1699,DIVISION E. MANUFACTURING INDUSTRIES,16  PLASTIC PRODUCTS INDUSTRIES,169 OTHER PLASTIC PRODUCTS INDUSTRIES,OTHER PLASTIC PRODUCTS INDUSTRIES N.E.C.,,
SIC CA,1711,DIVISION E. MANUFACTURING INDUSTRIES,17  LEATHER AND ALLIED PRODUCTS INDUSTRIES,171  LEATHER AND ALLIED PRODUCTS INDUSTRIES,LEATHER TANNERIES,,
SIC CA,1712,DIVISION E. MANUFACTURING INDUSTRIES,17  LEATHER AND ALLIED PRODUCTS INDUSTRIES,171  LEATHER AND ALLIED PRODUCTS INDUSTRIES,FOOTWEAR INDUSTRY,,
SIC CA,1713,DIVISION E. MANUFACTURING INDUSTRIES,17  LEATHER AND ALLIED PRODUCTS INDUSTRIES,171  LEATHER AND ALLIED PRODUCTS INDUSTRIES,LUGGAGE PURSE AND HANDBAG INDUSTRY,,
SIC CA,1719,DIVISION E. MANUFACTURING INDUSTRIES,17  LEATHER AND ALLIED PRODUCTS INDUSTRIES,171  LEATHER AND ALLIED PRODUCTS INDUSTRIES,OTHER LEATHER AND ALLIED PRODUCTS INDUSTRIES,,
SIC CA,1811,DIVISION E. MANUFACTURING INDUSTRIES,18  PRIMARY TEXTILE INDUSTRIES,181 MAN-MADE FIBRE AND FILAMENT YARN INDUSTRY,MAN-MADE FIBRE AND FILAMENT YARN INDUSTRY,,
SIC CA,1821,DIVISION E. MANUFACTURING INDUSTRIES,18  PRIMARY TEXTILE INDUSTRIES,182 SPUN YARN AND WOVEN CLOTH INDUSTRIES,WOOL YARN AND WOVEN CLOTH INDUSTRY,,
SIC CA,1829,DIVISION E. MANUFACTURING INDUSTRIES,18  PRIMARY TEXTILE INDUSTRIES,182 SPUN YARN AND WOVEN CLOTH INDUSTRIES,OTHER SPUN YARN AND WOVEN CLOTH INDUSTRIES,,
SIC CA,1831,DIVISION E. MANUFACTURING INDUSTRIES,18  PRIMARY TEXTILE INDUSTRIES,183 BROAD KNITTED FABRIC INDUSTRY,BROAD KNITTED FABRIC INDUSTRY,,
SIC CA,1911,DIVISION E. MANUFACTURING INDUSTRIES,19  TEXTILE PRODUCTS INDUSTRIES,191 NATURAL FIBRES PROCESSING AND FELT PRODUCTS INDUSTRY,NATURAL FIBRES PROCESSING AND FELT PRODUCTS INDUSTRY,,
SIC CA,1921,DIVISION E. MANUFACTURING INDUSTRIES,19  TEXTILE PRODUCTS INDUSTRIES,192 CARPET MAT AND RUG INDUSTRY,CARPET MAT AND RUG INDUSTRY,,
SIC CA,1931,DIVISION E. MANUFACTURING INDUSTRIES,19  TEXTILE PRODUCTS INDUSTRIES,193 CANVAS AND RELATED PRODUCTS INDUSTRY,CANVAS AND RELATED PRODUCTS INDUSTRY,,
SIC CA,1991,DIVISION E. MANUFACTURING INDUSTRIES,19  TEXTILE PRODUCTS INDUSTRIES,199  OTHER TEXTILE PRODUCTS INDUSTRIES,NARROW FABRIC INDUSTRY,,
SIC CA,1992,DIVISION E. MANUFACTURING INDUSTRIES,19  TEXTILE PRODUCTS INDUSTRIES,199  OTHER TEXTILE PRODUCTS INDUSTRIES,CONTRACT TEXTILE DYEING AND FINISHING INDUSTRY,,
SIC CA,1993,DIVISION E. MANUFACTURING INDUSTRIES,19  TEXTILE PRODUCTS INDUSTRIES,199  OTHER TEXTILE PRODUCTS INDUSTRIES,HOUSEHOLD PRODUCTS OF TEXTILE MATERIALS INDUSTRY,,
SIC CA,1994,DIVISION E. MANUFACTURING INDUSTRIES,19  TEXTILE PRODUCTS INDUSTRIES,199  OTHER TEXTILE PRODUCTS INDUSTRIES,HYGIENE PRODUCTS OF TEXTILE MATERIALS INDUSTRY,,
SIC CA,1995,DIVISION E. MANUFACTURING INDUSTRIES,19  TEXTILE PRODUCTS INDUSTRIES,199  OTHER TEXTILE PRODUCTS INDUSTRIES,TIRE CORD FABRIC INDUSTRY,,
SIC CA,1999,DIVISION E. MANUFACTURING INDUSTRIES,19  TEXTILE PRODUCTS INDUSTRIES,199  OTHER TEXTILE PRODUCTS INDUSTRIES,OTHER TEXTILE PRODUCTS INDUSTRIES N.E.C.,,
