SIC US,0219,DIVISION A. AGRICULTURE FORESTRY AND FISHING,02 AGRICULTURAL PRODUCTION-LIVESTOCK AND ANIMAL SPECIALTIES,021 LIVESTOCK EXCEPT DAIRY AND POULTRY,GENERAL LIVESTOCK EXCEPT DAIRYAND POULTRY,,
SIC US,0241,DIVISION A. AGRICULTURE FORESTRY AND FISHING,02 AGRICULTURAL PRODUCTION-LIVESTOCK AND ANIMAL SPECIALTIES,024 DAIRY FARMS,DAIRY FARMS,,
SIC US,0251,DIVISION A. AGRICULTURE FORESTRY AND FISHING,02 AGRICULTURAL PRODUCTION-LIVESTOCK AND ANIMAL SPECIALTIES,025 POULTRY AND EGGS,BROILER FRYERAND ROASTER CHICKENS,,
SIC US,0252,DIVISION A. AGRICULTURE FORESTRY AND FISHING,02 AGRICULTURAL PRODUCTION-LIVESTOCK AND ANIMAL SPECIALTIES,025 POULTRY AND EGGS,CHICKEN EGGS,,
SIC US,0253,DIVISION A. AGRICULTURE FORESTRY AND FISHING,02 AGRICULTURAL PRODUCTION-LIVESTOCK AND ANIMAL SPECIALTIES,025 POULTRY AND EGGS,TURKEYSAND TURKEY EGGS,,
SIC US,0254,DIVISION A. AGRICULTURE FORESTRY AND FISHING,02 AGRICULTURAL PRODUCTION-LIVESTOCK AND ANIMAL SPECIALTIES,025 POULTRY AND EGGS,POULTRY HATCHERIES,,
SIC US,0259,DIVISION A. AGRICULTURE FORESTRY AND FISHING,02 AGRICULTURAL PRODUCTION-LIVESTOCK AND ANIMAL SPECIALTIES,025 POULTRY AND EGGS,POULTRYAND EGGS NOT ELSEWHERE CLASSIFIED,,
SIC US,0271,DIVISION A. AGRICULTURE FORESTRY AND FISHING,02 AGRICULTURAL PRODUCTION-LIVESTOCK AND ANIMAL SPECIALTIES,027 ANIMAL SPECIALTIES,FUR-BEARINGANIMALSAND RABBITS,,
SIC US,0272,DIVISION A. AGRICULTURE FORESTRY AND FISHING,02 AGRICULTURAL PRODUCTION-LIVESTOCK AND ANIMAL SPECIALTIES,027 ANIMAL SPECIALTIES,HORSESAND OTHER EQUINES,,
SIC US,0273,DIVISION A. AGRICULTURE FORESTRY AND FISHING,02 AGRICULTURAL PRODUCTION-LIVESTOCK AND ANIMAL SPECIALTIES,027 ANIMAL SPECIALTIES,ANIMALAQUACULTURE,,
SIC US,0279,DIVISION A. AGRICULTURE FORESTRY AND FISHING,02 AGRICULTURAL PRODUCTION-LIVESTOCK AND ANIMAL SPECIALTIES,027 ANIMAL SPECIALTIES,ANIMAL SPECIALTIES NOT ELSEWHERE CLASSIFIED,,
SIC US,0291,DIVISION A. AGRICULTURE FORESTRY AND FISHING,02 AGRICULTURAL PRODUCTION-LIVESTOCK AND ANIMAL SPECIALTIES,029 GENERAL FARMS PRIMARILY LIVESTOCK AND ANIMAL,GENERAL FARMS PRIMARILY LIVESTOCKANDANIMAL SPECIALTIES,,
SIC US,0711,DIVISION A. AGRICULTURE FORESTRY AND FISHING,07 AGRICULTURAL SERVICES,071 SOIL PREPARATION SERVICES,SOIL PREPARATION SERVICES,,
SIC US,0721,DIVISION A. AGRICULTURE FORESTRY AND FISHING,07 AGRICULTURAL SERVICES,072 CROP SERVICES,CROP PLANTING CULTIVATINGAND PROTECTING,,
SIC US,0722,DIVISION A. AGRICULTURE FORESTRY AND FISHING,07 AGRICULTURAL SERVICES,072 CROP SERVICES,CROP HARVESTING PRIMARILY BY MACHINE,,
SIC US,0723,DIVISION A. AGRICULTURE FORESTRY AND FISHING,07 AGRICULTURAL SERVICES,072 CROP SERVICES,CROP PREPARATION SERVICES FOR MARKET EXCEPT COTTON GINNING,,
SIC US,0724,DIVISION A. AGRICULTURE FORESTRY AND FISHING,07 AGRICULTURAL SERVICES,072 CROP SERVICES,COTTON GINNING,,
SIC US,0741,DIVISION A. AGRICULTURE FORESTRY AND FISHING,07 AGRICULTURAL SERVICES,074 VETERINARY SERVICES,VETERINARY SERVICES FOR LIVESTOCK,,
SIC US,0742,DIVISION A. AGRICULTURE FORESTRY AND FISHING,07 AGRICULTURAL SERVICES,074 VETERINARY SERVICES,VETERINARY SERVICES FORANIMAL SPECIALTIES,,
SIC US,0751,DIVISION A. AGRICULTURE FORESTRY AND FISHING,07 AGRICULTURAL SERVICES,075 ANIMAL SERVICES EXCEPT VETERINARY,LIVESTOCK SERVICES EXCEPT VETERINARY,,
SIC US,0752,DIVISION A. AGRICULTURE FORESTRY AND FISHING,07 AGRICULTURAL SERVICES,075 ANIMAL SERVICES EXCEPT VETERINARY,ANIMAL SPECIALTY SERVICES EXCEPT VETERINARY,,
SIC US,0761,DIVISION A. AGRICULTURE FORESTRY AND FISHING,07 AGRICULTURAL SERVICES,076 FARM LABOR AND MANAGEMENT SERVICES,FARM LABOR CONTRACTORSAND CREW LEADERS,,
SIC US,0762,DIVISION A. AGRICULTURE FORESTRY AND FISHING,07 AGRICULTURAL SERVICES,076 FARM LABOR AND MANAGEMENT SERVICES,FARM MANAGEMENT SERVICES,,
SIC US,0781,DIVISION A. AGRICULTURE FORESTRY AND FISHING,07 AGRICULTURAL SERVICES,078 LANDSCAPE AND HORTICULTURAL SERVICES,LANDSCAPE COUNSELINGAND PLANNING,,
SIC US,0782,DIVISION A. AGRICULTURE FORESTRY AND FISHING,07 AGRICULTURAL SERVICES,078 LANDSCAPE AND HORTICULTURAL SERVICES,LAWNAND GARDEN SERVICES,,
SIC US,0783,DIVISION A. AGRICULTURE FORESTRY AND FISHING,07 AGRICULTURAL SERVICES,078 LANDSCAPE AND HORTICULTURAL SERVICES,ORNAMENTAL SHRUBAND TREE SERVICES,,
SIC US,0811,DIVISION A. AGRICULTURE FORESTRY AND FISHING,08 FORESTRY,081 TIMBER TRACTS,TIMBER TRACTS,,
SIC US,0831,DIVISION A. AGRICULTURE FORESTRY AND FISHING,08 FORESTRY,083 FOREST NURSERIES AND GATHERING OF FOREST,FOREST NURSERIESAND GATHERING OF FOREST PRODUCTS,,
SIC US,0851,DIVISION A. AGRICULTURE FORESTRY AND FISHING,08 FORESTRY,085 FORESTRY SERVICES,FORESTRY SERVICES,,
SIC US,0912,DIVISION A. AGRICULTURE FORESTRY AND FISHING,09 FISHING HUNTING AND TRAPPING,091 COMMERCIAL FISHING,FINFISH,,
SIC US,0913,DIVISION A. AGRICULTURE FORESTRY AND FISHING,09 FISHING HUNTING AND TRAPPING,091 COMMERCIAL FISHING,SHELLFISH,,
SIC US,0919,DIVISION A. AGRICULTURE FORESTRY AND FISHING,09 FISHING HUNTING AND TRAPPING,091 COMMERCIAL FISHING,MISCELLANEOUS MARINE PRODUCTS,,
SIC US,0921,DIVISION A. AGRICULTURE FORESTRY AND FISHING,09 FISHING HUNTING AND TRAPPING,092 FISH HATCHERIES AND PRESERVES,FISH HATCHERIESAND PRESERVES,,
SIC US,0971,DIVISION A. AGRICULTURE FORESTRY AND FISHING,09 FISHING HUNTING AND TRAPPING,097 HUNTING AND TRAPPING AND GAME PROPAGATION,HUNTINGAND TRAPPINGAND GAME PROPAGATION,,
SIC US,1011,DIVISION B. MINING,10 METAL MINING,101 IRON ORES,IRON ORES,,
SIC US,1021,DIVISION B. MINING,10 METAL MINING,102 COPPER ORES,COPPER ORES,,
SIC US,1031,DIVISION B. MINING,10 METAL MINING,103 LEAD AND ZINC ORES,LEADAND ZINC ORES,,
SIC US,1041,DIVISION B. MINING,10 METAL MINING,104 GOLD AND SILVER ORES,GOLD ORES,,
SIC US,1044,DIVISION B. MINING,10 METAL MINING,104 GOLD AND SILVER ORES,SILVER ORES,,
SIC US,1061,DIVISION B. MINING,10 METAL MINING,106 FERROALLOY ORES EXCEPT VANADIUM,FERROALLOY ORES EXCEPT VANADIUM,,
SIC US,1081,DIVISION B. MINING,10 METAL MINING,108 METAL MINING SERVICES,METAL MINING SERVICES,,
SIC US,1094,DIVISION B. MINING,10 METAL MINING,109 MISCELLANEOUS METAL ORES,URANIUM-RADIUM-VANADIUM ORES,,
SIC US,1099,DIVISION B. MINING,10 METAL MINING,109 MISCELLANEOUS METAL ORES,MISCELLANEOUS METAL ORES NOT ELSEWHERE CLASSIFIED,,
SIC US,1221,DIVISION B. MINING,12 COAL MINING,122 BITUMINOUS COAL AND LIGNITE MINING,BITUMINOUS COALAND LIGNITE SURFACE MINING,,
SIC US,1222,DIVISION B. MINING,12 COAL MINING,122 BITUMINOUS COAL AND LIGNITE MINING,BITUMINOUS COAL UNDERGROUND MINING,,
SIC US,1231,DIVISION B. MINING,12 COAL MINING,123 ANTHRACITE MINING,ANTHRACITE MINING,,
SIC US,1241,DIVISION B. MINING,12 COAL MINING,124 COAL MINING SERVICES,COAL MINING SERVICES,,
SIC US,1311,DIVISION B. MINING,13 OIL AND GAS EXTRACTION,131 CRUDE PETROLEUM AND NATURAL GAS,CRUDE PETROLEUMAND NATURAL GAS,,
SIC US,1321,DIVISION B. MINING,13 OIL AND GAS EXTRACTION,132 NATURAL GAS LIQUIDS,NATURAL GAS LIQUIDS,,
SIC US,1381,DIVISION B. MINING,13 OIL AND GAS EXTRACTION,138 OIL AND GAS FIELD SERVICES,DRILLING OILAND GAS WELLS,,
SIC US,1382,DIVISION B. MINING,13 OIL AND GAS EXTRACTION,138 OIL AND GAS FIELD SERVICES,OILAND GAS FIELD EXPLORATION SERVICES,,
SIC US,1389,DIVISION B. MINING,13 OIL AND GAS EXTRACTION,138 OIL AND GAS FIELD SERVICES,OILAND GAS FIELD SERVICES NOT ELSEWHERE CLASSIFIED,,
SIC US,1411,DIVISION B. MINING,14 MINING AND QUARRYING OF NONMETALLIC MINERALS EXCEPT FUELS,141 DIMENSION STONE,DIMENSION STONE,,
SIC US,1422,DIVISION B. MINING,14 MINING AND QUARRYING OF NONMETALLIC MINERALS EXCEPT FUELS,142 CRUSHED AND BROKEN STONE INCLUDING RIPRAP,CRUSHEDAND BROKEN LIMESTONE,,
SIC US,1423,DIVISION B. MINING,14 MINING AND QUARRYING OF NONMETALLIC MINERALS EXCEPT FUELS,142 CRUSHED AND BROKEN STONE INCLUDING RIPRAP,CRUSHEDAND BROKEN GRANITE,,
SIC US,1429,DIVISION B. MINING,14 MINING AND QUARRYING OF NONMETALLIC MINERALS EXCEPT FUELS,142 CRUSHED AND BROKEN STONE INCLUDING RIPRAP,CRUSHEDAND BROKEN STONE NOT ELSEWHERE CLASSIFIED,,
SIC US,1442,DIVISION B. MINING,14 MINING AND QUARRYING OF NONMETALLIC MINERALS EXCEPT FUELS,144 SAND AND GRAVEL,CONSTRUCTION SANDAND GRAVEL,,
SIC US,1446,DIVISION B. MINING,14 MINING AND QUARRYING OF NONMETALLIC MINERALS EXCEPT FUELS,144 SAND AND GRAVEL,INDUSTRIAL SAND,,
SIC US,1455,DIVISION B. MINING,14 MINING AND QUARRYING OF NONMETALLIC MINERALS EXCEPT FUELS,145 CLAY CERAMIC AND REFRACTORY MINERALS,KAOLINAND BALL CLAY,,
SIC US,1459,DIVISION B. MINING,14 MINING AND QUARRYING OF NONMETALLIC MINERALS EXCEPT FUELS,145 CLAY CERAMIC AND REFRACTORY MINERALS,CLAY CERAMICAND REFRACTORY MINERALS NOT ELSEWHERE CLASSIFIED,,
SIC US,1474,DIVISION B. MINING,14 MINING AND QUARRYING OF NONMETALLIC MINERALS EXCEPT FUELS,147 CHEMICAL AND FERTILIZER MINERAL MINING,POTASH SODAAND BORATE MINERALS,,
SIC US,1475,DIVISION B. MINING,14 MINING AND QUARRYING OF NONMETALLIC MINERALS EXCEPT FUELS,147 CHEMICAL AND FERTILIZER MINERAL MINING,PHOSPHATE ROCK,,
SIC US,1479,DIVISION B. MINING,14 MINING AND QUARRYING OF NONMETALLIC MINERALS EXCEPT FUELS,147 CHEMICAL AND FERTILIZER MINERAL MINING,CHEMICALAND FERTILIZER MINERAL MINING NOT ELSEWHERE CLASSIFIED,,
SIC US,1481,DIVISION B. MINING,14 MINING AND QUARRYING OF NONMETALLIC MINERALS EXCEPT FUELS,148 NONMETALLIC MINERALS SERVICES EXCEPT FUELS,NONMETALLIC MINERALS SERVICES EXCEPT FUELS,,
SIC US,1499,DIVISION B. MINING,14 MINING AND QUARRYING OF NONMETALLIC MINERALS EXCEPT FUELS,149 MISCELLANEOUS NONMETALLIC MINERALS EXCEPT FUELS,MISCELLANEOUS NONMETALLIC MINERALS EXCEPT FUELS,,
SIC US,1521,DIVISION C. CONSTRUCTION,15 BUILDING CONSTRUCTION-GENERAL CONTRACTORS AND OPERATIVE BUILDERS,152 GENERAL BUILDING CONTRACTORS-RESIDENTIAL,GENERAL CONTRACTORS-SINGLE-FAMILY HOUSES,,
SIC US,1522,DIVISION C. CONSTRUCTION,15 BUILDING CONSTRUCTION-GENERAL CONTRACTORS AND OPERATIVE BUILDERS,152 GENERAL BUILDING CONTRACTORS-RESIDENTIAL,GENERAL CONTRACTORS-RESIDENTIAL BUILDINGS OTHER THAN SINGLE-FAMI,,
SIC US,1531,DIVISION C. CONSTRUCTION,15 BUILDING CONSTRUCTION-GENERAL CONTRACTORS AND OPERATIVE BUILDERS,153 OPERATIVE BUILDERS,OPERATIVE BUILDERS,,
SIC US,1541,DIVISION C. CONSTRUCTION,15 BUILDING CONSTRUCTION-GENERAL CONTRACTORS AND OPERATIVE BUILDERS,154 GENERAL BUILDING CONTRACTORS-NONRESIDENTIAL,GENERAL CONTRACTORS-INDUSTRIAL BUILDINGSAND WAREHOUSES,,
SIC US,1542,DIVISION C. CONSTRUCTION,15 BUILDING CONSTRUCTION-GENERAL CONTRACTORS AND OPERATIVE BUILDERS,154 GENERAL BUILDING CONTRACTORS-NONRESIDENTIAL,GENERAL CONTRACTORS-NONRESIDENTIAL BUILDINGS OTHER THAN INDUSTRI,,
SIC US,1611,DIVISION C. CONSTRUCTION,16 HEAVY CONSTRUCTION OTHER THAN BUILDING CONSTRUCTION-CONTRACTORS,161 HIGHWAY AND STREET CONSTRUCTION EXCEPT ELEVATED HIGHWAYS,HIGHWAYAND STREET CONSTRUCTION EXCEPT ELEVATED HIGHWAYS,,
SIC US,1622,DIVISION C. CONSTRUCTION,16 HEAVY CONSTRUCTION OTHER THAN BUILDING CONSTRUCTION-CONTRACTORS,162 HEAVY CONSTRUCTION EXCEPT HIGHWAY AND STREET,BRIDGE TUNNELAND ELEVATED HIGHWAY CONSTRUCTION,,
SIC US,1623,DIVISION C. CONSTRUCTION,16 HEAVY CONSTRUCTION OTHER THAN BUILDING CONSTRUCTION-CONTRACTORS,162 HEAVY CONSTRUCTION EXCEPT HIGHWAY AND STREET,WATER SEWER PIPELINEAND COMMUNICATIONSAND POWER LINE CONSTRU,,
SIC US,1629,DIVISION C. CONSTRUCTION,16 HEAVY CONSTRUCTION OTHER THAN BUILDING CONSTRUCTION-CONTRACTORS,162 HEAVY CONSTRUCTION EXCEPT HIGHWAY AND STREET,HEAVY CONSTRUCTION NOT ELSEWHERE CLASSIFIED,,
SIC US,1711,DIVISION C. CONSTRUCTION,17 CONSTRUCTION-SPECIAL TRADE CONTRACTORS,171 PLUMBING HEATING AND AIR-CONDITIONING,PLUMBING HEATINGANDAIR-CONDITIONING,,
SIC US,1721,DIVISION C. CONSTRUCTION,17 CONSTRUCTION-SPECIAL TRADE CONTRACTORS,172 PAINTING AND PAPER HANGING,PAINTINGAND PAPER HANGING,,
SIC US,1731,DIVISION C. CONSTRUCTION,17 CONSTRUCTION-SPECIAL TRADE CONTRACTORS,173 ELECTRICAL WORK,ELECTRICAL WORK,,
SIC US,1741,DIVISION C. CONSTRUCTION,17 CONSTRUCTION-SPECIAL TRADE CONTRACTORS,174 MASONRY STONEWORK TILE SETTING AND PLASTERING,MASONRY STONE SETTINGAND OTHER STONE WORK,,
SIC US,1742,DIVISION C. CONSTRUCTION,17 CONSTRUCTION-SPECIAL TRADE CONTRACTORS,174 MASONRY STONEWORK TILE SETTING AND PLASTERING,PLASTERING DRYWALLACOUSTICALAND INSULATION WORK,,
SIC US,1743,DIVISION C. CONSTRUCTION,17 CONSTRUCTION-SPECIAL TRADE CONTRACTORS,174 MASONRY STONEWORK TILE SETTING AND PLASTERING,TERRAZZO TILE MARBLEAND MOSAIC WORK,,
SIC US,1751,DIVISION C. CONSTRUCTION,17 CONSTRUCTION-SPECIAL TRADE CONTRACTORS,175 CARPENTRY AND FLOOR WORK,CARPENTRY WORK,,
SIC US,1752,DIVISION C. CONSTRUCTION,17 CONSTRUCTION-SPECIAL TRADE CONTRACTORS,175 CARPENTRY AND FLOOR WORK,FLOOR LAYINGAND OTHER FLOOR WORK NOT ELSEWHERE CLASSIFIED,,
SIC US,1761,DIVISION C. CONSTRUCTION,17 CONSTRUCTION-SPECIAL TRADE CONTRACTORS,176 ROOFING SIDING AND SHEET METAL WORK,ROOFING SIDINGAND SHEET METAL WORK,,
SIC US,1771,DIVISION C. CONSTRUCTION,17 CONSTRUCTION-SPECIAL TRADE CONTRACTORS,177 CONCRETE WORK,CONCRETE WORK,,
SIC US,1781,DIVISION C. CONSTRUCTION,17 CONSTRUCTION-SPECIAL TRADE CONTRACTORS,178 WATER WELL DRILLING,WATER WELL DRILLING,,
SIC US,1791,DIVISION C. CONSTRUCTION,17 CONSTRUCTION-SPECIAL TRADE CONTRACTORS,179 MISCELLANEOUS SPECIAL TRADE CONTRACTORS,STRUCTURAL STEEL ERECTION,,
SIC US,1793,DIVISION C. CONSTRUCTION,17 CONSTRUCTION-SPECIAL TRADE CONTRACTORS,179 MISCELLANEOUS SPECIAL TRADE CONTRACTORS,GLASSAND GLAZING WORK,,
SIC US,1794,DIVISION C. CONSTRUCTION,17 CONSTRUCTION-SPECIAL TRADE CONTRACTORS,179 MISCELLANEOUS SPECIAL TRADE CONTRACTORS,EXCAVATION WORK,,
SIC US,1795,DIVISION C. CONSTRUCTION,17 CONSTRUCTION-SPECIAL TRADE CONTRACTORS,179 MISCELLANEOUS SPECIAL TRADE CONTRACTORS,WRECKINGAND DEMOLITION WORK,,
SIC US,1796,DIVISION C. CONSTRUCTION,17 CONSTRUCTION-SPECIAL TRADE CONTRACTORS,179 MISCELLANEOUS SPECIAL TRADE CONTRACTORS,INSTALLATION OR ERECTION OF BUILDING EQUIPMENT NOT ELSEWHERE CLA,,
SIC US,1799,DIVISION C. CONSTRUCTION,17 CONSTRUCTION-SPECIAL TRADE CONTRACTORS,179 MISCELLANEOUS SPECIAL TRADE CONTRACTORS,SPECIAL TRADE CONTRACTORS NOT ELSEWHERE CLASSIFIED,,
SIC US,2011,DIVISION D. MANUFACTURING,20 FOOD AND KINDRED PRODUCTS,201 MEAT PRODUCTS,MEAT PACKING PLANTS,,
SIC US,2013,DIVISION D. MANUFACTURING,20 FOOD AND KINDRED PRODUCTS,201 MEAT PRODUCTS,SAUSAGESAND OTHER PREPARED MEAT PRODUCTS,,
SIC US,2015,DIVISION D. MANUFACTURING,20 FOOD AND KINDRED PRODUCTS,201 MEAT PRODUCTS,POULTRY SLAUGHTERINGAND PROCESSING,,
SIC US,2021,DIVISION D. MANUFACTURING,20 FOOD AND KINDRED PRODUCTS,202 DAIRY PRODUCTS,CREAMERY BUTTER,,
SIC US,2022,DIVISION D. MANUFACTURING,20 FOOD AND KINDRED PRODUCTS,202 DAIRY PRODUCTS,NATURAL PROCESSEDAND IMITATION CHEESE,,
SIC US,2023,DIVISION D. MANUFACTURING,20 FOOD AND KINDRED PRODUCTS,202 DAIRY PRODUCTS,DRY CONDENSEDAND EVAPORATED DAIRY PRODUCTS,,
SIC US,2024,DIVISION D. MANUFACTURING,20 FOOD AND KINDRED PRODUCTS,202 DAIRY PRODUCTS,ICE CREAMAND FROZEN DESSERTS,,
SIC US,2026,DIVISION D. MANUFACTURING,20 FOOD AND KINDRED PRODUCTS,202 DAIRY PRODUCTS,FLUID MILK,,
SIC US,2032,DIVISION D. MANUFACTURING,20 FOOD AND KINDRED PRODUCTS,203 CANNED FROZEN AND PRESERVED FRUITS VEGETABLES AND FOOD SPECIALTIES,CANNED SPECIALTIES,,
SIC US,2033,DIVISION D. MANUFACTURING,20 FOOD AND KINDRED PRODUCTS,203 CANNED FROZEN AND PRESERVED FRUITS VEGETABLES AND FOOD SPECIALTIES,CANNED FRUITS VEGETABLES PRESERVES JAMSAND JELLIES,,
SIC US,2034,DIVISION D. MANUFACTURING,20 FOOD AND KINDRED PRODUCTS,203 CANNED FROZEN AND PRESERVED FRUITS VEGETABLES AND FOOD SPECIALTIES,DRIEDAND DEHYDRATED FRUITS VEGETABLESAND SOUP MIXES,,
SIC US,2035,DIVISION D. MANUFACTURING,20 FOOD AND KINDRED PRODUCTS,203 CANNED FROZEN AND PRESERVED FRUITS VEGETABLES AND FOOD SPECIALTIES,PICKLED FRUITSAND VEGETABLES VEGETABLE SAUCESAND SEASONINGSA,,
SIC US,2037,DIVISION D. MANUFACTURING,20 FOOD AND KINDRED PRODUCTS,203 CANNED FROZEN AND PRESERVED FRUITS VEGETABLES AND FOOD SPECIALTIES,FROZEN FRUITS FRUIT JUICESAND VEGETABLES,,
SIC US,2038,DIVISION D. MANUFACTURING,20 FOOD AND KINDRED PRODUCTS,203 CANNED FROZEN AND PRESERVED FRUITS VEGETABLES AND FOOD SPECIALTIES,FROZEN SPECIALTIES NOT ELSEWHERE CLASSIFIED,,
SIC US,2041,DIVISION D. MANUFACTURING,20 FOOD AND KINDRED PRODUCTS,204 GRAIN MILL PRODUCTS,FLOURAND OTHER GRAIN MILL PRODUCTS,,
SIC US,2043,DIVISION D. MANUFACTURING,20 FOOD AND KINDRED PRODUCTS,204 GRAIN MILL PRODUCTS,CEREAL BREAKFAST FOODS,,
SIC US,2044,DIVISION D. MANUFACTURING,20 FOOD AND KINDRED PRODUCTS,204 GRAIN MILL PRODUCTS,RICE MILLING,,
SIC US,2045,DIVISION D. MANUFACTURING,20 FOOD AND KINDRED PRODUCTS,204 GRAIN MILL PRODUCTS,PREPARED FLOUR MIXESAND DOUGHS,,
SIC US,2046,DIVISION D. MANUFACTURING,20 FOOD AND KINDRED PRODUCTS,204 GRAIN MILL PRODUCTS,WET CORN MILLING,,
SIC US,2047,DIVISION D. MANUFACTURING,20 FOOD AND KINDRED PRODUCTS,204 GRAIN MILL PRODUCTS,DOGAND CAT FOOD,,
SIC US,2048,DIVISION D. MANUFACTURING,20 FOOD AND KINDRED PRODUCTS,204 GRAIN MILL PRODUCTS,PREPARED FEEDSAND FEED INGREDIENTS FORANIMALSAND FOWLS EXCEPT,,
SIC US,2051,DIVISION D. MANUFACTURING,20 FOOD AND KINDRED PRODUCTS,205 BAKERY PRODUCTS,BREADAND OTHER BAKERY PRODUCTS EXCEPT COOKIESAND CRACKERS,,
SIC US,2052,DIVISION D. MANUFACTURING,20 FOOD AND KINDRED PRODUCTS,205 BAKERY PRODUCTS,COOKIESAND CRACKERS,,
SIC US,2053,DIVISION D. MANUFACTURING,20 FOOD AND KINDRED PRODUCTS,205 BAKERY PRODUCTS,FROZEN BAKERY PRODUCTS EXCEPT BREAD,,
